teleplay_id,name,genre,type,episodes,rating,members
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",medium,26,7.5094362759503355,63
819,Boku wa Imouto ni Koi wo Suru,"Romance, Shoujo",short,1,6.909513079032162,26923
19983,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou,"Action, Adventure, Samurai, Shounen",long,1,6.587156647879992,90
25731,Cross Ange: Tenshi to Ryuu no Rondo,"Action, Mecha, Sci-Fi",medium,25,7.210713620227582,75807
5870,Hibari no Yadogae,Action,long,1,5.561555680369173,519
30947,Kurayami Santa,"Historical, Supernatural",medium,13,6.353852108346447,1715
2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,"Drama, Restricted, Romance",short,2,5.947484780424482,827
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",medium,40,7.778637311485021,62
11043,Install Pilot,"Action, Sci-Fi, Shounen",Special,1,6.048749367124814,456
9608,Yuri Seijin Naoko-san,Comedy,short,1,6.867736687159292,9485
4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",long,1,7.1818167179077985,72933
4599,Tanoshii Willow Town,"Fantasy, Kids",medium,26,6.358471216230848,295
20673,Hinata no Aoshigure,"Adventure, Fantasy, Romance",long,1,7.1027985968256555,6970
1994,.hack//Tasogare no Udewa Densetsu: Offline de Aimashou,"Adventure, Comedy, Fantasy, Game, Sci-Fi",Special,1,6.996713474102142,8891
3564,Pianist,Restricted,short,1,5.443966659160065,583
31798,Kiznaiver,"Drama, Sci-Fi",medium,12,6.864890227027189,197912
55,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",medium,26,6.939762270299489,10392
33192,Robot Town Sagami 2028,Drama,ONA,1,5.8933537077001965,386
2424,Cardcaptor Sakura Specials,Comedy,Special,3,6.946983970161412,18604
9041,IS: Infinite Stratos,"Action, Comedy, Harem, Mecha, Sci-Fi",medium,12,6.7543500874774285,254543
4726,Druaga no Tou: The Sword of Uruk,"Adventure, Fantasy",medium,12,6.8135552430801445,46237
23989,Maken-Ki! Two Specials,Ecchi,Special,5,6.605200575125842,7858
25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",medium,12,6.9783957490468085,144370
8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",medium,51,6.615073232840834,477
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",medium,9,6.953141003036306,24799
5344,Time Bokan Series: Itadakiman,Mecha,medium,20,5.990895911031721,298
876,Street Fighter II V,"Adventure, Drama, Mystery, Shounen",medium,29,7.562398926138001,14002
12715,The Hakkenden: Shin Shou,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",short,7,6.413099040849864,1127
8297,Planzet,"Action, Mecha, Sci-Fi",long,1,6.530740868309289,2923
25985,Contact,"Comedy, Kids, Sci-Fi",Special,1,6.324688414042566,102
10779,Eroge! H mo Game mo Kaihatsu Zanmai,Restricted,short,6,7.180840140548012,20316
8752,Message Song,Music,Music,1,4.391168895574348,168
5743,Saimin Ryoujoku Gakuen,Restricted,short,3,6.553028443286038,3023
4790,Zeno: Kagirinaki Ai ni,"Drama, Historical",long,1,6.449600486197491,207
28151,Kujakuou: Sengoku Tensei,"Action, Demons, Historical, Supernatural",ONA,1,5.221670005883968,181
5821,Zenmai Zamurai,"Comedy, Kids",medium,30,5.824485361010177,152
32073,Otoshidama,"Kids, Music",Music,1,5.047124308837696,39
9967,W: Wish Omake,"Harem, School, Seinen",Special,4,6.093733472077057,802
2204,Karakuri Zoushi Ayatsuri Sakon,"Horror, Mystery, Thriller",medium,26,7.095612419796723,6197
25,Sunabouzu,"Action, Adventure, Comedy, Ecchi, Sci-Fi, Shounen",medium,24,7.186039501743073,65516
2432,Discipline,"Restricted, School",short,6,7.079112351720131,15917
10941,Mushi no Tameiki,Music,Music,1,5.741221664527895,465
1025,Kachou Ouji,"Adventure, Comedy, Music, Sci-Fi, Slice of Life",medium,13,7.0451711842102105,16111
4765,Gunslinger Girl: Il Teatrino OVA,"Action, Drama, Military, Sci-Fi",short,2,7.216170228174258,15785
7445,Karo to Piyobupt: Ouchi,Comedy,long,1,5.783303429646045,351
18031,Hello Kitty no Happy! Kasou Taikai,Kids,short,1,6.771852330893788,110
9988,Otome wa Boku ni Koishiteru: Futari no Elder,"Drama, Romance, School",short,3,7.055889549300261,10579
9536,Robin-kun to 100 nin no Otomodachi,"Comedy, Kids",ONA,13,5.136319594042491,163
27727,Binan Koukou Chikyuu Bouei-bu LOVE!,"Comedy, Magic, School, Slice of Life",medium,12,6.801616364163557,45873
2904,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",medium,25,7.572519312881746,572888
2806,Yadamon,"Adventure, Comedy, Fantasy",medium,170,6.864717164223498,373
19517,Taabou no Ryuuguusei Daitanken,"Fantasy, Kids",long,1,7.6033334179094245,72
30056,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,6.910502211942397,14515
2874,Charm Point 1: Sister&#039;s Rondo,Restricted,short,1,5.55876675177189,868
964,Hit wo Nerae!,"Comedy, Ecchi",medium,8,6.34569611808243,3772
1957,Ai Tenshi Densetsu Wedding Peach DX,"Adventure, Comedy, Magic, Romance, Shoujo",short,4,6.565734526799298,3360
21273,Gochuumon wa Usagi Desu ka?,"Comedy, Slice of Life",medium,12,6.753318543097385,82999
1100,Soreyuke! Uchuu Senkan Yamamoto Yohko,"Adventure, Comedy, Sci-Fi",short,3,6.348395973894461,1735
1817,DearS: Kin no Tama desu no?,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.908857808374042,18412
30892,Boo Boo Boy,"Cars, Kids",medium,26,6.520326368878793,128
10448,Rain Town,Drama,ONA,1,6.8626737872329,12489
7451,Kid&#039;s Castle,Comedy,long,1,5.774203146824357,337
13429,Sakasama no Patema: Beginning of the Day,Sci-Fi,Special,4,6.969942648027454,16933
6481,Sugar Bunnies Fleur,Kids,medium,26,6.056648073271742,228
9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy",long,1,6.857849482078445,133
18567,Taiman Blues: Ladies-hen - Mayumi,Shounen,short,2,6.428595183822694,99
2070,Guy: Youma Kakusei,"Action, Restricted, Sci-Fi, Space",short,2,5.641161886085784,888
4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",long,1,5.9637735214375205,923
29730,Ienai Koto The Animation,Restricted,short,2,6.148640681776181,1973
6657,Joshikousei: Girl&#039;s High Specials,"Comedy, Slice of Life",Special,3,6.4942970926887265,2920
10950,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi,"Comedy, Mecha, Sci-Fi",Special,3,6.620119705510645,3121
6527,Fresh Precure! Movie: Omocha no Kuni wa Himitsu ga Ippai!?,"Action, Comedy, Fantasy, Magic, Shoujo",long,1,6.813673044818111,2058
88,Mobile Suit Gundam F91,"Drama, Mecha, Military, Sci-Fi, Space",long,1,7.536957378889442,13456
4645,Kirameki no Kyoudai: Sex Crime,"Restricted, Yuri",short,1,5.501513554423303,751
31665,Hibike! Euphonium: Kakedasu Monaka,"Drama, Music, School",Special,1,7.343064323405968,17770
28149,Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,7.298508534804147,16942
10077,Sango no Umi to Ouji,Fantasy,short,1,6.848077330963764,132
284,Area 88 (TV),"Action, Drama, Military, Romance, Shounen",medium,12,7.097119715709728,7563
33078,Ryoku Tama Shinshi,"Comedy, Demons",long,1,6.166078436979107,33
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,"Comedy, Mystery, Super Power",long,1,6.264321173508693,1167
23233,Shinmai Maou no Testament,"Action, Demons, Ecchi, Fantasy, Harem, Romance",medium,12,6.781273867809872,172321
32606,Onigiri,"Comedy, Fantasy, Supernatural",medium,13,6.993654041897891,15364
2263,Sonic★the★Hedgehog,"Adventure, Comedy, Sci-Fi, Shounen",short,2,7.0707523579607265,7297
7158,Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",long,1,6.291976436253524,553
12859,One Piece Film: Z,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",long,1,7.528926899188727,76051
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",short,1,7.122630031609261,59965
9770,Hello Kitty no Stump Village,"Fantasy, Kids",medium,26,6.174551454131205,210
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",medium,12,7.128320490195293,73909
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",medium,39,7.10142799266109,81
4147,Doggy Poo,"Fantasy, Kids",long,1,6.638177180755739,2212
1623,G-On Riders,"Action, Comedy, School, Sci-Fi",medium,13,6.548779861008894,2606
3853,Crayon Shin-chan Manatsu no Yoru ni Ora Sanjou! Arashi wo Yobu Den-O vs. Shin-O 60-bu Special!!,"Action, Comedy, Kids, Shounen, Super Power",Special,1,6.701034177910883,1213
31680,Super Lovers,"Comedy, Drama, Romance, Shounen Ai, Slice of Life",medium,10,7.2867811537756335,36781
17263,Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,"Comedy, Kids",long,1,6.643602285939352,92
26345,Kogitsune no Okurimono,"Drama, Fantasy, Kids",short,1,7.708423168511498,52
1133,Tenchi Muyou! GXP,"Action, Comedy, Harem, Mecha, Police, Sci-Fi, Shounen, Space",medium,26,7.404428435351282,17943
31988,Hibike! Euphonium 2,"Drama, Music, School",medium,13,7.154906204926897,47716
3513,Tanjou: Debut,"Romance, Slice of Life, Supernatural",short,2,5.8260974772156615,392
67,Basilisk: Kouga Ninpou Chou,"Action, Adventure, Fantasy, Historical, Romance, Samurai, Supernatural",medium,24,7.439500600492293,98144
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,1,5.729701908605609,431
4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,medium,12,6.008444914748669,1615
11179,Papa no Iukoto wo Kikinasai!,"Comedy, Romance, Slice of Life",medium,12,6.915998702550911,97674
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,medium,125,7.032869624109223,90
3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",medium,26,7.17472659777862,20883
32083,Luck &amp; Logic,"Action, Fantasy",medium,12,6.645811993303159,48314
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,Comedy,medium,12,6.167804169782942,1846
2539,Itazura The Animation,Restricted,short,2,6.6698086177565,4577
3081,Attacker You!,"Action, Romance, Shoujo, Sports",medium,58,7.087408315630517,2733
3421,Kodomo no Omocha,"Comedy, Drama, School, Shoujo",short,1,6.519272228769327,3118
22571,Ahiru no Pekkle no Ahiru no Drakestail,"Fantasy, Kids",short,1,7.729592684862709,129
6093,Anmitsu Hime,"Comedy, Historical, Shoujo",medium,51,6.681496549606873,407
4362,Fireball,"Comedy, Sci-Fi",medium,13,6.826580621551637,6601
11447,Yuureisen,Supernatural,long,1,5.609351112879612,609
30468,My Melody no Akazukin (OVA),"Fantasy, Kids",short,1,7.787063414947001,74
10165,Nichijou,"Comedy, School, Slice of Life",medium,26,7.474840301875259,254436
26107,Miitsuketa!,"Drama, Kids",short,1,7.010587219680836,48
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,"Action, Adventure, Comedy, Shounen",Special,1,7.17802934525421,3235
34104,Knight&#039;s &amp; Magic,"Action, Fantasy, Mecha, School",medium,Unknown,6.041460719876575,887
3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,"Adventure, Comedy",long,1,5.885752927368453,272
3046,Shiroki Tenshi-tachi no Rondo,Restricted,short,2,5.9891801421163455,1487
31430,Terra Formars Revenge,"Action, Drama, Horror, Sci-Fi, Seinen, Space",medium,13,7.035439893103613,34176
31004,Niji no Kakehashi,"Drama, Kids",short,1,7.010452118661863,40
54,Appleseed (Movie),"Action, Drama, Mecha, Military, Police, Sci-Fi, Shounen",long,1,7.663432067286895,49553
2448,Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven,"Action, Mecha, Sci-Fi",Special,1,7.078476512092335,16614
4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",medium,50,6.199224608247206,225
33836,Seiren,School,medium,12,6.44872104019388,6809
25375,Moon Pride,"Magic, Music, Romance, Supernatural",Music,1,6.542619438001509,2478
30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids",short,1,7.305132630788498,46
8081,The Story of Mr. Sorry,"Comedy, Fantasy, Horror",long,1,5.477066428154712,188
1797,Animation Seisaku Shinkou Kuromi-chan,"Comedy, Drama, Parody",short,1,6.654267534486878,5794
32237,Burutabu-chan,"Comedy, Fantasy, Magic",medium,Unknown,7.358436598349005,37
31049,Beyblade Burst,"Action, Adventure, Sci-Fi, Shounen, Sports",medium,Unknown,6.823839903633048,3221
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,"Comedy, School, Shounen",Special,1,7.358137489935008,7170
5054,Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson,Restricted,short,2,6.346153450275477,2247
1597,Panyo Panyo Di Gi Charat,Comedy,medium,48,6.945872532749288,3207
19497,Kagerouka-kun,"Fantasy, Kids",short,1,7.7872299267569645,84
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",short,1,5.895850972399152,701
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",medium,20,7.322058468275262,347599
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,"Demons, Fantasy, Restricted, Supernatural",short,2,6.508604430758114,2889
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",medium,25,6.572993480028394,487
2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",medium,50,6.829054794189169,776
361,Memories Off,"Drama, Romance",short,3,6.636781728435109,4488
8211,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,6.8659657228487765,9758
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"Adventure, Comedy, Mystery, Police, Shounen",long,1,8.009768332386171,18847
2866,Ane☆Haramix,Restricted,short,4,7.026562158764764,7712
5454,Yokuwakaru Gendaimahou,"Comedy, Magic",medium,12,6.632358835163265,17422
2267,Red Garden: Dead Girls,"Mecha, Mystery",short,1,6.548855111486681,5652
2969,Appleseed Saga Ex Machina,"Action, Mecha, Military, Sci-Fi",long,1,7.418304972917348,28365
21121,Heart Cocktail Again,"Romance, Seinen",short,1,6.744741134120553,79
2938,Idol Densetsu Eriko,Music,medium,51,6.760717308325141,1776
28097,Little Twins,"Adventure, Kids",short,3,7.068757558690943,62
20583,Haikyuu!!,"Comedy, Drama, School, Shounen, Sports",medium,25,7.942609211451412,284498
7367,Naruto: The Cross Roads,"Action, Adventure, Comedy, Shounen",Special,1,7.3767940152863005,22131
9366,Kaichou wa Maid-sama!: Omake dayo!,"Comedy, School, Shoujo",Special,1,7.183331501153048,52752
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",long,1,7.450821269394545,6579
12563,Punky Funky Baby,Restricted,short,1,4.137373522138319,204
506,Glass no Kamen,"Drama, Romance, Shoujo",medium,23,7.086286440718634,4218
348,Binzume Yousei,"Comedy, Fantasy, Magic, Slice of Life",medium,13,6.9652754938907515,12852
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,Special,1,6.4772700178311995,1906
29957,Count Down,,long,1,5.388239165416292,231
23897,Lovely Movie: Itoshi no Muco,Slice of Life,medium,20,6.290373083010708,503
845,Kiba,"Adventure, Fantasy, Shounen",medium,51,7.252754030857972,47651
6919,X-Men,"Action, Drama, Super Power",medium,12,6.933007296119502,15653
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",medium,26,6.476623879391026,235
116,El Hazard: The Wanderers,"Adventure, Comedy, Fantasy, Romance",medium,26,7.262426946685556,9289
10353,Okama Hakusho,"Comedy, Seinen",short,3,5.897416449759858,183
9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",medium,38,6.110397716049619,181
1474,City Hunter: Ai to Shukumei no Magnum,"Action, Comedy, Mystery, Shounen",long,1,7.370639364291058,3368
4848,Hinadori no Saezuri,Restricted,short,2,5.5823001301654065,634
25591,Tokyo Juushouden: Fuuma Gogyou Denshou,"Action, Adventure, Shounen, Supernatural",short,3,5.704911853728708,217
32598,Tsukushi no Iwai,Historical,short,1,6.771820386498243,37
19957,Huckleberry no Bouken (Movie),"Adventure, Drama, Historical",long,1,7.378681203058585,111
2875,Chikan Monogatari,Restricted,short,2,6.543446966231336,2727
23031,Ashita no Kibou: Kanashimi yo Arigatou - Takae Tsuneo Monogatari,"Drama, Slice of Life",long,1,7.111849772589851,124
3602,Ginga Tetsudou 999: Eternal Fantasy,"Action, Drama, Sci-Fi, Space",long,1,6.687389384655678,1896
21765,Ari to Hato (1959),Kids,long,1,6.764864287588187,91
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,6.994824899912373,2507
4709,Aesop&#039;s World,Kids,medium,26,6.124128501043554,261
32448,Kirin Ashita no Calendar,"Historical, Kids",medium,1306,7.2253925699624055,59
31050,Cyborg 009 VS Devilman,"Action, Demons, Sci-Fi, Shounen, Super Power, Supernatural",short,3,6.733946757932091,3081
10390,.hack//Quantum: Sore ike! Bokura no Chimuchimu-chan!!,"Comedy, Game",Special,3,6.751931963464171,5249
22391,Ring Ring Boy,Dementia,long,1,5.5079048550629235,69
7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural",short,1,6.884123568945039,4277
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,medium,52,6.999631110204519,102
4334,Heroman,"Action, Sci-Fi, Shounen",medium,26,7.265018685719409,23405
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",medium,24,7.280830223789574,14955
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",medium,36,7.581219379142287,44157
1850,Haou Daikei Ryuu Knight: Adeu Legend II,"Action, Adventure, Fantasy, Mecha",short,3,6.007852316285225,430
2373,Mugen no Kyoukai,"Fantasy, Restricted, Supernatural",short,4,6.042855339496499,958
4834,Ecchies,Restricted,short,2,5.531680820268863,456
12569,Himitsu no Akko-chan (Movie),"Magic, School, Shoujo",long,1,5.72831657447354,228
10210,Bug tte Honey,"Adventure, Comedy",medium,51,5.959613651212872,146
19849,Peeping Life 5.0ch,"Comedy, Slice of Life",short,10,5.659603786176791,207
19973,Ashita no Joe Pilots,"Drama, Sports",Special,2,6.4425269321483505,953
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,7.333768988439952,46276
9856,Manga Nihon Emaki,Historical,medium,46,7.305906476541091,122
827,Uba,Restricted,short,2,6.295251574114104,2437
2090,Choujikuu Seiki Orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",short,6,6.536707172954231,1556
30045,Shin Saru Kani Gassen,Drama,long,1,6.515777729287618,86
26225,"Kii-chan Watashi, Umarete Kite Yokatta!","Drama, Kids",short,1,7.010654761598728,52
1271,Kyoukasho ni Nai!,"Comedy, Ecchi",short,2,6.058438873047981,2237
24861,Akaoni to Aooni no Tango,Music,Music,1,4.451055846266506,164
2273,Mobile Suit Gundam Wing: Endless Waltz Movie,"Action, Drama, Mecha, Military, Sci-Fi, Space",long,1,7.564425239636175,35711
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",medium,14,7.1886706579799196,428569
11339,A-Channel+smile,"Comedy, School, Seinen, Slice of Life",short,2,7.2778630253671155,13671
29483,Rainbow no Anime Bako,Kids,Special,1,6.239495505169673,56
2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",long,1,5.751287058434377,178
29667,Toumei Ningen,Dementia,long,1,5.5085100534745255,97
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,6.619814544261696,11981
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,short,1,6.92045960219447,62
1513,Kaette Kita Court no Naka no Tenshi-tachi,Restricted,short,2,5.971254187445618,1273
23227,Mikakunin de Shinkoukei: Kamoniku tte Midori-ppoi Aji ga Suru no ne.,"Comedy, Romance, Seinen, Slice of Life",short,1,7.233814264950131,21717
9525,Junod,"Drama, Historical",Special,1,6.484653746188904,235
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,"Comedy, Police",Special,1,6.834818987581461,108
33604,Mo Jing Lieren 3rd Season,"Adventure, Fantasy",ONA,Unknown,7.504783553983135,58
34283,Nobunaga no Shinobi Episode 0,"Comedy, Historical",Special,1,6.116730700243777,937
9523,Minori Scramble!,Comedy,short,1,6.10543137070023,2208
